FLUKE_time,BAR,V,V_time,T2,T2_time,T3,T3_time,T4,T4_time
,,0.0035538673400878906,2805.921565055847,26.746964059080938,2805.9218163490295,16.95410437908972,2805.9157168865204,26.5200513169346,2805.9145698547363
,,0.0035524368286132812,2806.0850143432617,26.790934028040258,2806.083738565445,16.90695240251132,2806.0848257541656,26.370998321545052,2806.0856881141663
,,0.0035550594329833984,2806.2523181438446,26.608354824061315,2806.241714954376,16.807867965472965,2806.2538385391235,26.35316651889832,2806.2505209445953
,,0.0035545825958251953,2806.4189364910126,26.699919907666658,2806.415380716324,16.73987173884634,2806.4051320552826,26.859442237359527,2806.4185585975647
,,0.0035532712936401367,2806.5851316452026,26.413610566249893,2806.5777320861816,16.801859226229634,2806.5852925777435,26.44189605030028,2806.5784616470337
,,0.0035551786422729492,2806.7517375946045,26.39657790110148,2806.7484171390533,16.690638181344216,2806.7495272159576,26.47276439516746,2806.746948480606
,,0.003554701805114746,2806.91584444046,26.317441710829822,2806.9111845493317,16.497757510446316,2806.911617040634,26.429782455000637,2806.915004968643
,,0.003555774688720703,2807.081223011017,26.422219166491743,2807.0773203372955,16.634967732094506,2807.083237171173,26.396946838777293,2807.0813767910004
,,0.003554821014404297,2807.243228197098,26.364418990184102,2807.243215560913,16.600143515816036,2807.2430098056793,26.321008025633063,2807.246837377548
,,0.0035556554794311523,2807.4136588573456,26.458191057386472,2807.412117242813,16.459685428168715,2807.408236026764,26.5312428579584,2807.411243200302
,,0.0035554170608520508,2807.5763516426086,26.41637761390986,2807.5791771411896,16.367480437505762,2807.5750761032104,26.38268127830684,2807.563506603241
,,0.003554701805114746,2807.7457480430603,26.8041558800849,2807.742348432541,16.267492386131178,2807.732633113861,26.341791108287914,2807.736767053604
,,0.003554701805114746,2807.9067606925964,26.313260519009077,2807.9088921546936,16.414563520148015,2807.9018437862396,26.464340137308728,2807.9060804843903
,,0.0035543441772460938,2808.0764570236206,26.24660810855114,2808.0676090717316,16.524304000787897,2808.0750472545624,26.502772143120218,2808.0737676620483
,,0.0035554170608520508,2808.241765499115,26.591997591679707,2808.2390396595,16.457539671506705,2808.2417430877686,26.32027016708562,2808.2381393909454
,,0.0035551786422729492,2808.4076120853424,26.230683052204718,2808.404776096344,16.184855830401112,2808.408212184906,26.369830028114855,2808.4060463905334
,,0.00355374813079834,2808.573092699051,26.317503198983854,2808.57195353508,16.183691086382638,2808.571779489517,26.414963344819515,2808.572584629059
,,0.0035555362701416016,2808.7367792129517,26.124989330691864,2808.7344269752502,16.592357164830226,2808.7328984737396,26.606878980260124,2808.7365651130676
,,0.0035561323165893555,2808.8915972709656,26.345541915076065,2808.903801679611,16.14893285898405,2808.904675245285,26.2408898363452,2808.8977556228638
,,0.0035545825958251953,2809.069450855255,26.0792450912365,2809.0680539608,16.16646518261563,2809.0703132152557,26.298134486401402,2809.0638501644135
,,0.0035552978515625,2809.234479665756,26.067378744274755,2809.235514640808,16.396968592874618,2809.225373029709,26.319286355942726,2809.229082584381
,,0.0035552978515625,2809.3978905677795,26.02802950137507,2809.4001722335815,16.43632740811761,2809.4022903442383,26.07094479230251,2809.399797677994
,,0.003557920455932617,2809.567215204239,26.153026432024028,2809.5564053058624,16.37661499428915,2809.566750049591,26.19336092010915,2809.564248561859
,,0.003554821014404297,2809.7295258045197,26.018561158937008,2809.726353406906,16.27221278500909,2809.73326921463,26.23369589488389,2809.7306332588196
,,0.0035566091537475586,2809.9003772735596,26.161449905335616,2809.8980078697205,16.099769279612495,2809.8975825309753,26.50252617687821,2809.897720813751
,,0.0035550594329833984,2810.063754081726,26.171103108880942,2810.06085062027,15.977047380554621,2810.0634055137634,26.4869688488363,2810.054349899292
,,0.0035550594329833984,2810.5619270801544,25.86830092456703,2810.56033039093,15.74804389995274,2810.5487418174744,26.35365842941983,2810.553156375885
